w	x	y	z
0.014530435762836481	0.04116526808118684	0.8004997738704563	0.5977410803798701
0.03049149888507402	0.035930428405855676	-0.6669780660284128	-0.7435855917426799
0.16559556994797917	0.043374370206280606	-0.791728876832844	-0.5863976098278502
0.13294486981344308	-0.06653770302130704	-0.7205695244530491	-0.6772576733389158
0.09717216301363045	0.0899252992062525	-0.6650953384109706	-0.7349280251302946
0.13295254364098702	0.13185584009396173	-0.6950516416455655	-0.6941475880663357
0.18344899679178578	-0.03227690717103159	-0.6515771038057104	-0.7353583783678014
0.19565671628753195	-0.08021871807903645	-0.7415980973549064	-0.6366440674669945
0.2812028785545507	-0.019785349270301986	-0.7034510868835766	-0.6524492696058457
0.04006288771068749	-0.029042063931666123	-0.6910671090903203	-0.7210948441671299
0.09190415974176987	-0.19582244562841902	-0.636282537711701	-0.7405077497321834
0.020144515282993387	-0.013526076308494535	-0.7585690438330277	-0.6511407294141229
0.0488613578513524	-0.11478327853216577	-0.6741545848624965	-0.7279786826461365
0.10771438517577014	0.05719036299671938	-0.6177346879458351	-0.7768724019521938
0.10977148919571429	0.15504803950299223	-0.7792899902476869	-0.5971745445895981
0.19021086045776117	-0.07160411400777013	-0.6162799077726923	-0.7608493639983951
0.09630968562672583	-0.008128984459899034	-0.5961700916170999	-0.7970191879292434
0.1116152828209465	-0.16382755247595493	-0.697578537616325	-0.6885395744237274
0.04975494365380999	0.03976659519234192	0.7169633857062682	0.694194905660809
0.2838939748761807	-0.02428547533956375	-0.7176025271066965	-0.6355006214053743
0.25243394009133047	-0.13350063103296234	-0.6289944982062282	-0.7230633503573962
0.1351245958559186	0.025281892804665817	-0.6629402389926502	-0.7359432104553693
0.0021253993962672183	-0.12700861876355646	-0.6998770649388727	-0.7028772207218903
0.04397011478432544	-0.11737497857732267	-0.7763238952428074	-0.6177466738759998
0.07198595461650549	0.04082453547889877	-0.6209036472158828	-0.7795062799714297
0.04015139310388116	-0.13893485125484903	-0.7827169411494609	-0.6053421865162232
0.05526368411101356	-0.15827259087013765	-0.7631231561032602	-0.6241304036951985
0.18755302197774856	-0.028602617453956584	-0.7620134296315231	-0.6191456107273963
0.1690002605798607	-0.043566554337134494	-0.7006721211754495	-0.6918088217669857
0.023598485016551242	0.09277419213320601	0.6109753514267123	0.7858404295580369
0.2523778980105315	-0.0797322404286764	-0.7671300454093786	-0.5843454969983206
0.1501178245281055	-0.058903331076938736	-0.7298695498240444	-0.6642932158216251
